Year,Region,Crop_Type,Season,Price_per_kg
2008,Delta,Yam,Dry,189.30230530761824
2008,Delta,Sorghum,Dry,163.87347101537722
2008,Delta,Millet,Dry,159.40487783796638
2008,Delta,Groundnut,Dry,177.09776755328468
2008,Delta,Beans,Dry,149.84806789055193
2008,Ebonyi,Maize,Wet,120.2777077288157
2008,Ebonyi,Cassava,Wet,184.4651277199188
2008,Ebonyi,Rice,Wet,191.94706048934486
2008,Ebonyi,Yam,Wet,114.6932948534095
2008,Ebonyi,Sorghum,Wet,189.9621925377583
2008,Ebonyi,Millet,Wet,155.88485497683763
2008,Ebonyi,Groundnut,Wet,154.27892204709934
2008,Ebonyi,Beans,Wet,171.84612236791196
2008,Ebonyi,Maize,Dry,175.49801152689142
2008,Ebonyi,Cassava,Dry,130.41118023804364
2008,Ebonyi,Rice,Dry,202.61280527172977
2008,Ebonyi,Yam,Dry,175.8718678710156
2008,Ebonyi,Sorghum,Dry,166.8289717427363
2008,Ebonyi,Millet,Dry,136.1541101543015
2008,Ebonyi,Groundnut,Dry,177.46132876309076
2008,Ebonyi,Beans,Dry,166.14963378835583
2008,Edo,Maize,Wet,147.08694468561367
2008,Edo,Cassava,Wet,164.03930377395216
2008,Edo,Rice,Wet,190.87425973770266
2008,Edo,Yam,Wet,148.2744416088857
2008,Edo,Sorghum,Wet,157.5874012109634
2008,Edo,Millet,Wet,179.41485862200852
2008,Edo,Groundnut,Wet,169.26258326931702
2008,Edo,Beans,Wet,162.48100582140265
2008,Edo,Maize,Dry,146.56921067436204
2008,Edo,Cassava,Dry,154.09788371529396
2008,Edo,Rice,Dry,202.56361933192693
2008,Edo,Yam,Dry,127.52456208985686
2008,Edo,Sorghum,Dry,169.58134397053098
2008,Edo,Millet,Dry,182.8954588829823
2008,Edo,Groundnut,Dry,165.42177143429097
2008,Edo,Beans,Dry,175.62887473807228
2008,Ekiti,Maize,Wet,103.97427427899275
2008,Ekiti,Cassava,Wet,125.87590404692432
2008,Ekiti,Rice,Wet,166.0371349086275
2008,Ekiti,Yam,Wet,169.09702238026298
2008,Ekiti,Sorghum,Wet,156.77415315923682
2008,Ekiti,Millet,Wet,183.62474059767155
2008,Ekiti,Groundnut,Wet,174.57875123129193
2008,Ekiti,Beans,Wet,175.5525192745888
2008,Ekiti,Maize,Dry,175.62169553716726
2008,Ekiti,Cassava,Dry,158.05098515385163
2008,Ekiti,Rice,Dry,224.09923549132483
2008,Ekiti,Yam,Dry,118.67469866652796
2008,Ekiti,Sorghum,Dry,188.70395376745387
2008,Ekiti,Millet,Dry,155.60608536662838
2008,Ekiti,Groundnut,Dry,204.91666859498807
2008,Ekiti,Beans,Dry,195.40378266676333
2008,Enugu,Maize,Wet,113.06708298318335
2008,Enugu,Cassava,Wet,179.07630687277515
2008,Enugu,Rice,Wet,205.90540004118267
2008,Enugu,Yam,Wet,160.26266077997295
2008,Enugu,Sorghum,Wet,150.66921586485805
2008,Enugu,Millet,Wet,141.67648208552373
2008,Enugu,Groundnut,Wet,159.45849340719053
2008,Enugu,Beans,Wet,164.7546878015736
2008,Enugu,Maize,Dry,145.90755743859432
2008,Enugu,Cassava,Dry,148.10879172413718
2008,Enugu,Rice,Dry,225.7521631113939
2008,Enugu,Yam,Dry,141.29273473042878
2008,Enugu,Sorghum,Dry,150.8412614154501
2008,Enugu,Millet,Dry,181.1667171915708
2008,Enugu,Groundnut,Dry,180.53110814983114
2008,Enugu,Beans,Dry,162.00438955614086
2008,Gombe,Maize,Wet,119.5197590211452
2008,Gombe,Cassava,Wet,179.35121016551736
2008,Gombe,Rice,Wet,217.9546946531545
2008,Gombe,Yam,Wet,145.07976701002806
2008,Gombe,Sorghum,Wet,172.64756240276452
2008,Gombe,Millet,Wet,130.42860370078165
2008,Gombe,Groundnut,Wet,155.28543512937583
2008,Gombe,Beans,Wet,160.47428206835428
2008,Gombe,Maize,Dry,84.80422080787085
2008,Gombe,Cassava,Dry,163.5541340926573
2008,Gombe,Rice,Dry,218.3206151319419
2008,Gombe,Yam,Dry,183.43940826260982
2008,Gombe,Sorghum,Dry,192.60647390712944
2008,Gombe,Millet,Dry,182.2023305133912
2008,Gombe,Groundnut,Dry,192.2236803308537
2008,Gombe,Beans,Dry,167.08076826296676
2008,Imo,Maize,Wet,158.27995697070688
2008,Imo,Cassava,Wet,139.98693738918632
2008,Imo,Rice,Wet,196.8234673465225
2008,Imo,Yam,Wet,141.8424393108553
2008,Imo,Sorghum,Wet,141.8610057335343
2008,Imo,Millet,Wet,146.2993184358554
2008,Imo,Groundnut,Wet,184.35333874883716
2008,Imo,Beans,Wet,175.4880617444715
2008,Imo,Maize,Dry,169.09831351539364
2008,Imo,Cassava,Dry,152.98828316948936
2008,Imo,Rice,Dry,194.23406983956926
2008,Imo,Yam,Dry,176.7484551714135
2008,Imo,Sorghum,Dry,157.06782376951244
2008,Imo,Millet,Dry,184.47479075477963
2008,Imo,Groundnut,Dry,193.99995144963984
2008,Imo,Beans,Dry,191.99968627922047
2008,Jigawa,Maize,Wet,115.97719658489531
2008,Jigawa,Cassava,Wet,140.4605317460479
2008,Jigawa,Rice,Wet,177.13837972293533
2008,Jigawa,Yam,Wet,116.3648907135752
2008,Jigawa,Sorghum,Wet,161.83773054466812
2008,Jigawa,Millet,Wet,178.6688201079727
2008,Jigawa,Groundnut,Wet,159.0155129064208
2008,Jigawa,Beans,Wet,166.08574453895673
2008,Jigawa,Maize,Dry,106.04419600195071
2008,Jigawa,Cassava,Dry,198.2617738034943
2008,Jigawa,Rice,Dry,229.16822201249724
2008,Jigawa,Yam,Dry,130.17298536586293
2008,Jigawa,Sorghum,Dry,198.28292782406402
2008,Jigawa,Millet,Dry,189.93729246734716
2008,Jigawa,Groundnut,Dry,172.99259033896993
2008,Jigawa,Beans,Dry,202.05830423362468
2008,Kaduna,Maize,Wet,121.96797402005419
2008,Kaduna,Cassava,Wet,192.2623670206048
2008,Kaduna,Rice,Wet,224.7659597385037
2008,Kaduna,Yam,Wet,128.62520267968526
2008,Kaduna,Sorghum,Wet,162.72337004205008
2008,Kaduna,Millet,Wet,148.2789487220772
2008,Kaduna,Groundnut,Wet,145.59852599636451
2008,Kaduna,Beans,Wet,162.9016833019335
2008,Kaduna,Maize,Dry,124.74723571202642
2008,Kaduna,Cassava,Dry,165.66097295649303
2008,Kaduna,Rice,Dry,219.2485179464263
2008,Kaduna,Yam,Dry,137.77642999404432
2008,Kaduna,Sorghum,Dry,172.41320241076482
2008,Kaduna,Millet,Dry,189.1391076030177
2008,Kaduna,Groundnut,Dry,215.5962721448987
2008,Kaduna,Beans,Dry,170.3114296971107
2008,Kano,Maize,Wet,151.20759712261716
2008,Kano,Cassava,Wet,157.5131908449468
2008,Kano,Rice,Wet,216.232071239479
2008,Kano,Yam,Wet,149.10416183878974
2008,Kano,Sorghum,Wet,99.13028900453716
2008,Kano,Millet,Wet,170.86015603006874
2008,Kano,Groundnut,Wet,171.66254514507906
2008,Kano,Beans,Wet,187.32381439477976
2008,Kano,Maize,Dry,143.15806409689736
2008,Kano,Cassava,Dry,165.89890075861763
2008,Kano,Rice,Dry,190.44641376379167
2008,Kano,Yam,Dry,133.09101617442155
2008,Kano,Sorghum,Dry,180.83620298106325
2008,Kano,Millet,Dry,157.19272955429273
2008,Kano,Groundnut,Dry,168.12554562500745
2008,Kano,Beans,Dry,178.36433970092452
2008,Katsina,Maize,Wet,165.43609274758398
2008,Katsina,Cassava,Wet,177.96858103833296
2008,Katsina,Rice,Wet,208.80441225963386
2008,Katsina,Yam,Wet,123.82104132971179
2008,Katsina,Sorghum,Wet,165.9313842662369
2008,Katsina,Millet,Wet,161.67724513622508
2008,Katsina,Groundnut,Wet,166.95896551873767
2008,Katsina,Beans,Wet,169.3536719107591
2008,Katsina,Maize,Dry,139.970656926093
2008,Katsina,Cassava,Dry,189.31034076333552
2008,Katsina,Rice,Dry,213.22940782551245
2008,Katsina,Yam,Dry,157.82601118387342
2008,Katsina,Sorghum,Dry,193.39442730438878
2008,Katsina,Millet,Dry,171.90179993420605
2008,Katsina,Groundnut,Dry,158.2431841305016
2008,Katsina,Beans,Dry,189.33525973841176
2008,Kebbi,Maize,Wet,154.78753207880828
2008,Kebbi,Cassava,Wet,178.13482748930545
2008,Kebbi,Rice,Wet,205.85061630024984
2008,Kebbi,Yam,Wet,151.45559576171652
2008,Kebbi,Sorghum,Wet,196.60302110370753
2008,Kebbi,Millet,Wet,141.11963125660972
2008,Kebbi,Groundnut,Wet,163.00445800236457
2008,Kebbi,Beans,Wet,167.8681362954713
2008,Kebbi,Maize,Dry,146.6419843610985
2008,Kebbi,Cassava,Dry,194.95027991173205
2008,Kebbi,Rice,Dry,222.01040959991454
2008,Kebbi,Yam,Dry,181.59727081904092
2008,Kebbi,Sorghum,Dry,189.8230146327639
2008,Kebbi,Millet,Dry,180.64122449308795
2008,Kebbi,Groundnut,Dry,142.89414946218844
2008,Kebbi,Beans,Dry,184.28522703318515
2008,Kogi,Maize,Wet,124.47402286814956
2008,Kogi,Cassava,Wet,177.32155287082253
2008,Kogi,Rice,Wet,216.87924794126852
2008,Kogi,Yam,Wet,137.7240614179244
2008,Kogi,Sorghum,Wet,157.04536875589483
2008,Kogi,Millet,Wet,131.01075290870037
2008,Kogi,Groundnut,Wet,131.4796726985822
2008,Kogi,Beans,Wet,131.5854658754246
2008,Kogi,Maize,Dry,153.5145241049969
2008,Kogi,Cassava,Dry,168.27516081043012
2008,Kogi,Rice,Dry,187.38722950509612
2008,Kogi,Yam,Dry,178.2680997843957
2008,Kogi,Sorghum,Dry,176.258610646439
2008,Kogi,Millet,Dry,174.1695977983123
2008,Kogi,Groundnut,Dry,196.8816707756554
2008,Kogi,Beans,Dry,145.55218947263205
2008,Kwara,Maize,Wet,114.99298044881091
2008,Kwara,Cassava,Wet,139.6005684449374
2008,Kwara,Rice,Wet,177.20439178345802
2008,Kwara,Yam,Wet,155.53154151948118
2008,Kwara,Sorghum,Wet,154.28884875852003
2008,Kwara,Millet,Wet,171.74785766264972
2008,Kwara,Groundnut,Wet,159.04031808298816
2008,Kwara,Beans,Wet,159.1689806094311
2008,Kwara,Maize,Dry,119.47607220431712
2008,Kwara,Cassava,Dry,194.72352510492703
2008,Kwara,Rice,Dry,175.0392671387726
2008,Kwara,Yam,Dry,155.99279980725373
2008,Kwara,Sorghum,Dry,179.03381773016378
2008,Kwara,Millet,Dry,195.95493803386594
2008,Kwara,Groundnut,Dry,175.34104109252573
2008,Kwara,Beans,Dry,194.94450394120642
2008,Lagos,Maize,Wet,134.63549334539908
2008,Lagos,Cassava,Wet,166.27224944780434
2008,Lagos,Rice,Wet,176.14697849760094
2008,Lagos,Yam,Wet,139.13797088070015
2008,Lagos,Sorghum,Wet,131.29167809281375
2008,Lagos,Millet,Wet,168.63771500026147
2008,Lagos,Groundnut,Wet,163.31746251061904
2008,Lagos,Beans,Wet,82.4196523834611
2008,Lagos,Maize,Dry,160.2371789502408
2008,Lagos,Cassava,Dry,208.62746648076418
2008,Lagos,Rice,Dry,199.7556447637188
2008,Lagos,Yam,Dry,134.98980009909283
2008,Lagos,Sorghum,Dry,152.7416313152034
2008,Lagos,Millet,Dry,174.05020676028266
2008,Lagos,Groundnut,Dry,196.39614127293655
2008,Lagos,Beans,Dry,147.19503840412358
2008,Nasarawa,Maize,Wet,122.21849521279914
2008,Nasarawa,Cassava,Wet,166.53578410321268
2008,Nasarawa,Rice,Wet,177.9418702531463
2008,Nasarawa,Yam,Wet,124.06820299943422
2008,Nasarawa,Sorghum,Wet,173.90365642065166
2008,Nasarawa,Millet,Wet,155.9493718249683
2008,Nasarawa,Groundnut,Wet,157.3689569386943
2008,Nasarawa,Beans,Wet,153.46663912023826
2008,Nasarawa,Maize,Dry,152.9422008803894
2008,Nasarawa,Cassava,Dry,183.71311499732582
2008,Nasarawa,Rice,Dry,218.72647271128656
2008,Nasarawa,Yam,Dry,144.61203300421818
2008,Nasarawa,Sorghum,Dry,202.3405065929457
2008,Nasarawa,Millet,Dry,188.1079381137949
2008,Nasarawa,Groundnut,Dry,166.35284717232256
2008,Nasarawa,Beans,Dry,185.09325406691067
2008,Niger,Maize,Wet,124.5639291457534
2008,Niger,Cassava,Wet,162.06006743620497
2008,Niger,Rice,Wet,142.7499410225098
2008,Niger,Yam,Wet,157.9916144336014
2008,Niger,Sorghum,Wet,160.3463041895553
2008,Niger,Millet,Wet,177.89893294730345
2008,Niger,Groundnut,Wet,158.76702611975912
2008,Niger,Beans,Wet,142.85353340300765
2008,Niger,Maize,Dry,185.3141908352103
2008,Niger,Cassava,Dry,154.9519682180858
2008,Niger,Rice,Dry,201.2012808349696
2008,Niger,Yam,Dry,163.98267171339654
2008,Niger,Sorghum,Dry,165.8925513866827
2008,Niger,Millet,Dry,198.73924142176358
2008,Niger,Groundnut,Dry,142.69483758407438
2008,Niger,Beans,Dry,213.14668354259948
2008,Ogun,Maize,Wet,150.33630047233945
2008,Ogun,Cassava,Wet,138.00176233947508
2008,Ogun,Rice,Wet,179.8073858510117
2008,Ogun,Yam,Wet,133.8318908514466
2008,Ogun,Sorghum,Wet,149.48085491422407
2008,Ogun,Millet,Wet,177.50923891868055
2008,Ogun,Groundnut,Wet,131.56925289310448
2008,Ogun,Beans,Wet,126.66126932754486
2008,Ogun,Maize,Dry,146.98251756929855
2008,Ogun,Cassava,Dry,164.8130812915552
2008,Ogun,Rice,Dry,205.80451901600796
2008,Ogun,Yam,Dry,147.57119048771747
2008,Ogun,Sorghum,Dry,192.33304172887185
2008,Ogun,Millet,Dry,143.49721959513775
2008,Ogun,Groundnut,Dry,139.32997368029902
2008,Ogun,Beans,Dry,167.18251934422517
2008,Ondo,Maize,Wet,116.97435799838725
2008,Ondo,Cassava,Wet,135.08323857829694
2008,Ondo,Rice,Wet,209.79729112102217
2008,Ondo,Yam,Wet,148.90269388007704
2008,Ondo,Sorghum,Wet,189.89056883472918
2008,Ondo,Millet,Wet,168.62924002579456
2008,Ondo,Groundnut,Wet,208.90990639455867
2008,Ondo,Beans,Wet,180.43968300287872
2008,Ondo,Maize,Dry,152.90569132992945
2008,Ondo,Cassava,Dry,167.9606563632638
2008,Ondo,Rice,Dry,190.54255110615992
2008,Ondo,Yam,Dry,162.93098151419866
2008,Ondo,Sorghum,Dry,133.05866435098847
2008,Ondo,Millet,Dry,163.47382594527528
2008,Ondo,Groundnut,Dry,173.52290372774726
2008,Ondo,Beans,Dry,140.99827224871044
2008,Osun,Maize,Wet,123.04036614250438
2008,Osun,Cassava,Wet,149.56306800245028
2008,Osun,Rice,Wet,164.6140779017732
2008,Osun,Yam,Wet,160.4445289183891
2008,Osun,Sorghum,Wet,199.39160957300385
2008,Osun,Millet,Wet,160.69655745892572
2008,Osun,Groundnut,Wet,131.90254051981162
2008,Osun,Beans,Wet,168.42751775860378
2008,Osun,Maize,Dry,168.14147773082738
2008,Osun,Cassava,Dry,178.53478580933609
2008,Osun,Rice,Dry,183.4438818188964
2008,Osun,Yam,Dry,170.05457979757597
2008,Osun,Sorghum,Dry,184.5391162589714
2008,Osun,Millet,Dry,194.71339934664604
2008,Osun,Groundnut,Dry,174.64633802632432
2008,Osun,Beans,Dry,200.90652402487194
2008,Oyo,Maize,Wet,119.5362358804239
2008,Oyo,Cassava,Wet,152.16887769081058
2008,Oyo,Rice,Wet,203.7323746209185
2008,Oyo,Yam,Wet,158.6974955377813
2008,Oyo,Sorghum,Wet,192.36351467066933
2008,Oyo,Millet,Wet,106.24363027978737
2008,Oyo,Groundnut,Wet,143.48234177184213
2008,Oyo,Beans,Wet,151.68393792178418
2008,Oyo,Maize,Dry,152.7522471480585
2008,Oyo,Cassava,Dry,185.02622641940025
2008,Oyo,Rice,Dry,223.60381954918532
2008,Oyo,Yam,Dry,158.2582079421449
2008,Oyo,Sorghum,Dry,186.94081491948234
2008,Oyo,Millet,Dry,154.30801237742904
2008,Oyo,Groundnut,Dry,182.87177898639123
2008,Oyo,Beans,Dry,177.36388537526884
2008,Plateau,Maize,Wet,133.83175243014014
2008,Plateau,Cassava,Wet,163.07958868279314
2008,Plateau,Rice,Wet,193.17680117002948
2008,Plateau,Yam,Wet,187.70038172715576
2008,Plateau,Sorghum,Wet,161.4407882964775
2008,Plateau,Millet,Wet,125.29718786965837
2008,Plateau,Groundnut,Wet,159.4578550936239
2008,Plateau,Beans,Wet,176.757814834159
2008,Plateau,Maize,Dry,130.84703856826127
2008,Plateau,Cassava,Dry,135.81556830056215
2008,Plateau,Rice,Dry,200.409251747916
2008,Plateau,Yam,Dry,127.67737781826243
2008,Plateau,Sorghum,Dry,139.94757403576813
2008,Plateau,Millet,Dry,170.56356440572142
2008,Plateau,Groundnut,Dry,168.10197795046244
2008,Plateau,Beans,Dry,172.9030789644358
2008,Rivers,Maize,Wet,145.84703916951588
2008,Rivers,Cassava,Wet,131.5590465594198
2008,Rivers,Rice,Wet,172.18673779613312
2008,Rivers,Yam,Wet,147.38458720032818
2008,Rivers,Sorghum,Wet,168.5157857779392
2008,Rivers,Millet,Wet,173.69908019514946
2008,Rivers,Groundnut,Wet,153.7890303680604
2008,Rivers,Beans,Wet,140.1366361377082
2008,Rivers,Maize,Dry,135.9667274608879
2008,Rivers,Cassava,Dry,177.22515932858713
2008,Rivers,Rice,Dry,193.8116795928008
2008,Rivers,Yam,Dry,176.92992444722802
2008,Rivers,Sorghum,Dry,158.5533251849734
2008,Rivers,Millet,Dry,153.13568892295592
2008,Rivers,Groundnut,Dry,172.3551476010378
2008,Rivers,Beans,Dry,180.11720186653827
2008,Sokoto,Maize,Wet,153.84952434924352
2008,Sokoto,Cassava,Wet,168.76765547805954
2008,Sokoto,Rice,Wet,182.81886376703287
2008,Sokoto,Yam,Wet,147.4697719546387
2008,Sokoto,Sorghum,Wet,148.45597418922327
2008,Sokoto,Millet,Wet,147.50028428726617
2008,Sokoto,Groundnut,Wet,133.15127282890109
2008,Sokoto,Beans,Wet,154.36257738252937
2008,Sokoto,Maize,Dry,123.59168112756115
2008,Sokoto,Cassava,Dry,183.14993473093548
2008,Sokoto,Rice,Dry,221.41740206223162
2008,Sokoto,Yam,Dry,133.7892886558167
2008,Sokoto,Sorghum,Dry,183.46884882975434
2008,Sokoto,Millet,Dry,192.9302073456623
2008,Sokoto,Groundnut,Dry,216.6927407863544
2008,Sokoto,Beans,Dry,148.74949907792924
2008,Taraba,Maize,Wet,102.27401932012091
2008,Taraba,Cassava,Wet,131.42071680658682
2008,Taraba,Rice,Wet,185.27320818430874
2008,Taraba,Yam,Wet,167.8145480138634
2008,Taraba,Sorghum,Wet,139.64849454452408
2008,Taraba,Millet,Wet,184.99654721303799
2008,Taraba,Groundnut,Wet,108.34605813958439
2008,Taraba,Beans,Wet,138.8716444737276
2008,Taraba,Maize,Dry,168.30981518929744
2008,Taraba,Cassava,Dry,167.77863150710465
2008,Taraba,Rice,Dry,204.93089684857662
2008,Taraba,Yam,Dry,199.94920842595405
2008,Taraba,Sorghum,Dry,174.83571958897642
2008,Taraba,Millet,Dry,148.36447846023572
2008,Taraba,Groundnut,Dry,167.67893703575993
2008,Taraba,Beans,Dry,159.33218663496072
2008,Yobe,Maize,Wet,122.78847223933244
2008,Yobe,Cassava,Wet,137.4878235085244
2008,Yobe,Rice,Wet,177.77117920783513
2008,Yobe,Yam,Wet,138.60034188982917
2008,Yobe,Sorghum,Wet,121.25255079381972
2008,Yobe,Millet,Wet,159.55767804187266
2008,Yobe,Groundnut,Wet,180.20063444669026
2008,Yobe,Beans,Wet,168.11408265467767
2008,Yobe,Maize,Dry,142.83916980487462
2008,Yobe,Cassava,Dry,182.70264849220558
2008,Yobe,Rice,Dry,161.4449914694984
2008,Yobe,Yam,Dry,162.2025206887832
2008,Yobe,Sorghum,Dry,154.41661578332923
2008,Yobe,Millet,Dry,146.26644935488903
2008,Yobe,Groundnut,Dry,180.98106924616346
2008,Yobe,Beans,Dry,173.51956760081538
2008,Zamfara,Maize,Wet,130.80377695781877
2008,Zamfara,Cassava,Wet,146.57397952534006
2008,Zamfara,Rice,Wet,223.16456807434867
2008,Zamfara,Yam,Wet,144.0323281801863
2008,Zamfara,Sorghum,Wet,174.73621426766817
2008,Zamfara,Millet,Wet,173.13273998074635
2008,Zamfara,Groundnut,Wet,171.51223787754907
2008,Zamfara,Beans,Wet,160.30074883804582
2008,Zamfara,Maize,Dry,143.82225709840054
2008,Zamfara,Cassava,Dry,174.00446669710982
2008,Zamfara,Rice,Dry,199.42243885360642
2008,Zamfara,Yam,Dry,170.4597077701181
2008,Zamfara,Sorghum,Dry,172.2382736841133
2008,Zamfara,Millet,Dry,187.24946505041723
2008,Zamfara,Groundnut,Dry,170.31801050648227
2008,Zamfara,Beans,Dry,210.27110665541892
2009,Abia,Maize,Wet,137.09765037678685
2009,Abia,Cassava,Wet,166.85820553000607
2009,Abia,Rice,Wet,196.0798280585491
2009,Abia,Yam,Wet,138.4420333833757
2009,Abia,Sorghum,Wet,165.83005591103458
2009,Abia,Millet,Wet,121.07639018236178
2009,Abia,Groundnut,Wet,143.53779101809266
2009,Abia,Beans,Wet,198.564614939479
2009,Abia,Maize,Dry,163.93199185546618
2009,Abia,Cassava,Dry,183.64991605761824
2009,Abia,Rice,Dry,202.14707912219723
2009,Abia,Yam,Dry,153.40418450443408
2009,Abia,Sorghum,Dry,154.41064202313248
2009,Abia,Millet,Dry,148.61521462526719
2009,Abia,Groundnut,Dry,140.48224715745388
2009,Abia,Beans,Dry,142.2059123491244
2009,Adamawa,Maize,Wet,124.21834599643047
2009,Adamawa,Cassava,Wet,173.19281234666744
2009,Adamawa,Rice,Wet,180.0326371872769
2009,Adamawa,Yam,Wet,139.8634612059053
2009,Adamawa,Sorghum,Wet,139.1047196287636
2009,Adamawa,Millet,Wet,182.65212848143813
2009,Adamawa,Groundnut,Wet,188.78055375846415
2009,Adamawa,Beans,Wet,143.967270760929
2009,Adamawa,Maize,Dry,139.74990361026903
2009,Adamawa,Cassava,Dry,165.2075407287078
2009,Adamawa,Rice,Dry,190.17024500380336
2009,Adamawa,Yam,Dry,153.88445181120233
2009,Adamawa,Sorghum,Dry,172.45503276644345
2009,Adamawa,Millet,Dry,171.70430051138368
2009,Adamawa,Groundnut,Dry,163.0056451255819
2009,Adamawa,Beans,Dry,162.81905175865606
2009,Akwa Ibom,Maize,Wet,109.20832726183325
2009,Akwa Ibom,Cassava,Wet,191.7961867455671
2009,Akwa Ibom,Rice,Wet,185.6934057257432
2009,Akwa Ibom,Yam,Wet,141.31832023329548
2009,Akwa Ibom,Sorghum,Wet,150.94004564725142
2009,Akwa Ibom,Millet,Wet,149.84357064860552
2009,Akwa Ibom,Groundnut,Wet,162.1997659446622
2009,Akwa Ibom,Beans,Wet,138.79704180502523
2009,Akwa Ibom,Maize,Dry,137.49413036123644
2009,Akwa Ibom,Cassava,Dry,186.95951532598124
2009,Akwa Ibom,Rice,Dry,182.5765475179062
2009,Akwa Ibom,Yam,Dry,153.79231695466999
2009,Akwa Ibom,Sorghum,Dry,156.0341503960853
2009,Akwa Ibom,Millet,Dry,190.15498057521606
2009,Akwa Ibom,Groundnut,Dry,163.78167631886325
2009,Akwa Ibom,Beans,Dry,177.05056191852626
2009,Anambra,Maize,Wet,146.68836362022876
2009,Anambra,Cassava,Wet,142.2061147838657
2009,Anambra,Rice,Wet,186.16454236303176
2009,Anambra,Yam,Wet,152.63816994438088
2009,Anambra,Sorghum,Wet,151.1296094612625
2009,Anambra,Millet,Wet,146.42935965299804
2009,Anambra,Groundnut,Wet,159.1289597236425
2009,Anambra,Beans,Wet,149.22533047190086
2009,Anambra,Maize,Dry,131.20348676826737
2009,Anambra,Cassava,Dry,176.04307898330745
2009,Anambra,Rice,Dry,213.71653199156964
2009,Anambra,Yam,Dry,160.65886981403696
2009,Anambra,Sorghum,Dry,172.73346834638699
2009,Anambra,Millet,Dry,172.25112231004252
2009,Anambra,Groundnut,Dry,171.5624131616565
2009,Anambra,Beans,Dry,176.59500647706042
2009,Bauchi,Maize,Wet,119.20147484424791
2009,Bauchi,Cassava,Wet,155.18025304968265
2009,Bauchi,Rice,Wet,198.218452826533
2009,Bauchi,Yam,Wet,141.4749882358753
2009,Bauchi,Sorghum,Wet,159.38222389801436
2009,Bauchi,Millet,Wet,131.31708871900565
2009,Bauchi,Groundnut,Wet,133.78677885329796
2009,Bauchi,Beans,Wet,157.98747902504218
2009,Bauchi,Maize,Dry,108.03344447356505
2009,Bauchi,Cassava,Dry,134.47857448790631
2009,Bauchi,Rice,Dry,202.03603507466994
2009,Bauchi,Yam,Dry,181.22353627136587
2009,Bauchi,Sorghum,Dry,173.20996767452215
2009,Bauchi,Millet,Dry,185.2696935656212
2009,Bauchi,Groundnut,Dry,169.44185225008346
2009,Bauchi,Beans,Dry,157.18839026988573
2009,Bayelsa,Maize,Wet,135.88219547812014
2009,Bayelsa,Cassava,Wet,132.9415654786779
2009,Bayelsa,Rice,Wet,173.32612997404667
2009,Bayelsa,Yam,Wet,128.92369477892225
2009,Bayelsa,Sorghum,Wet,170.32340485698592
2009,Bayelsa,Millet,Wet,158.02575810486397
2009,Bayelsa,Groundnut,Wet,129.5373216481218
2009,Bayelsa,Beans,Wet,137.9256597826002
2009,Bayelsa,Maize,Dry,141.62584532362698
2009,Bayelsa,Cassava,Dry,169.15235903094404
2009,Bayelsa,Rice,Dry,206.91118064620605
2009,Bayelsa,Yam,Dry,143.23242049918593
2009,Bayelsa,Sorghum,Dry,165.5743719615523
2009,Bayelsa,Millet,Dry,196.85198239869356
2009,Bayelsa,Groundnut,Dry,205.05664772950945
2009,Bayelsa,Beans,Dry,158.53352034204445
2009,Benue,Maize,Wet,131.7249374509707
2009,Benue,Cassava,Wet,165.2507674829887
2009,Benue,Rice,Wet,172.36894554604584
2009,Benue,Yam,Wet,133.25837147585594
2009,Benue,Sorghum,Wet,175.4879112613724
2009,Benue,Millet,Wet,138.20504755176785
2009,Benue,Groundnut,Wet,135.68656527726708
2009,Benue,Beans,Wet,187.5416372516377
2009,Benue,Maize,Dry,143.3957325236575
2009,Benue,Cassava,Dry,174.85924148163517
2009,Benue,Rice,Dry,205.6909374225955
2009,Benue,Yam,Dry,157.22815737898725
2009,Benue,Sorghum,Dry,175.01215198226967
2009,Benue,Millet,Dry,217.05004293927774
2009,Benue,Groundnut,Dry,169.11836464733804
2009,Benue,Beans,Dry,182.27263483638308
2009,Borno,Maize,Wet,143.76245781211372
2009,Borno,Cassava,Wet,167.56970123809248
2009,Borno,Rice,Wet,202.01611737814147
2009,Borno,Yam,Wet,164.482970474215
2009,Borno,Sorghum,Wet,185.1574087220082
2009,Borno,Millet,Wet,161.51735028757685
